judge_id,row_id,sample_id,method,method_family,model,preset,dataset,target_kind,intended_source_surface,intended_target_surface,quant_pred,adversarial_pred,reference,clean_pred,budget_type,budget_value,is_targeted,smash_step_accepted,is_overlap,packet_version,source_run_dir,source_jsonl,auto_decision_type
c12_0392,392,1089-134686-0000,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered, flour-fattened sauce.","He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton-pieces to be ladled out in thick, peppered, flour-fattened sauce.",HE HOPED THERE WOULD BE STEW FOR DINNER TURNIPS AND CARROTS AND BRUISED POTATOES AND FAT MUTTON PIECES TO BE LADLED OUT IN THICK PEPPERED FLOUR FATTENED SAUCE,"He hoped there would be stew for dinner, turnips and carrots and bruised potatoes and fat mutton pieces to be ladled out in thick, peppered, flour-fattened sauce.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1089-134686-0000_WDL2_smash_masked.jsonl,,identical_decode
c12_0393,393,1089-134686-0021,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"If a layman, in giving baptism, pour the water before saying the words, is the child baptized?",If a layman in giving baptism pour the water before saying the words is the child baptized,IF A LAYMAN IN GIVING BAPTISM POUR THE WATER BEFORE SAYING THE WORDS IS THE CHILD BAPTIZED,"If a layman, in giving baptism, pour the water before saying the words, is the child baptized?",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1089-134686-0021_WDL2_smash_masked.jsonl,,identical_decode
c12_0394,394,1089-134686-0031,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,Stephen's heart began slowly to fold and fade with fear like a withering flower.,"Stephen's heart, began, slowly, to, fold, and, fade, with, fear, like, a, withering, flower,,",STEPHEN'S HEART BEGAN SLOWLY TO FOLD AND FADE WITH FEAR LIKE A WITHERING FLOWER,Stephen's heart began slowly to fold and fade with fear like a withering flower.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1089-134686-0031_WDL2_smash_masked.jsonl,,identical_decode
c12_0395,395,1188-133604-0035,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"Thus, in Chaucer's dream...","Thus, in Chaucer's dream,",THUS IN CHAUCER'S DREAM,"Thus, in Chaucer's dream...",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1188-133604-0035_WDL2_smash_masked.jsonl,,identical_decode
c12_0396,396,121-123859-0003,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,neg,not,just,love is a babe then might i not say so to give full growth to that which still doth grow,love is a babe then might i not say so to give full growth to that which still doth grow,LOVE IS A BABE THEN MIGHT I NOT SAY SO TO GIVE FULL GROWTH TO THAT WHICH STILL DOTH GROW,love is a babe then might i not say so to give full growth to that which still doth grow,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/121-123859-0003_WDL2_smash_masked.jsonl,,identical_decode
c12_0397,397,121-127105-0003,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"There was a unanimous groan at this, and much reproach, after which, in his preoccupied way, he explained,",There was a unanimous groan at this and much reproach. After which in his preoccupied way he explained.,THERE WAS A UNANIMOUS GROAN AT THIS AND MUCH REPROACH AFTER WHICH IN HIS PREOCCUPIED WAY HE EXPLAINED,"There was a unanimous groan at this, and much reproach, after which, in his preoccupied way, he explained,",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/121-127105-0003_WDL2_smash_masked.jsonl,,identical_decode
c12_0398,398,1221-135767-0021,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,pearl accordingly ran to the bow window at the further end of the hall and looked along the vista of a garden walk carpeted with closely-shaven grass and bordered with some rude and immature attempt at shrubbery,pearl accordingly ran to the bow window at the further end of the hall and looked along the vista of a garden walk carpeted with closely shaven grass and bordered with some rude and immature attempt at shrubbery,PEARL ACCORDINGLY RAN TO THE BOW WINDOW AT THE FURTHER END OF THE HALL AND LOOKED ALONG THE VISTA OF A GARDEN WALK CARPETED WITH CLOSELY SHAVEN GRASS AND BORDERED WITH SOME RUDE AND IMMATURE ATTEMPT AT SHRUBBERY,pearl accordingly ran to the bow window at the further end of the hall and looked along the vista of a garden walk carpeted with closely-shaven grass and bordered with some rude and immature attempt at shrubbery,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1221-135767-0021_WDL2_smash_masked.jsonl,,identical_decode
c12_0399,399,1580-141083-0001,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,i had always known him to be restless in his manner but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred,i had always known him to be restless in his manner but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred,I HAD ALWAYS KNOWN HIM TO BE RESTLESS IN HIS MANNER BUT ON THIS PARTICULAR OCCASION HE WAS IN SUCH A STATE OF UNCONTROLLABLE AGITATION THAT IT WAS CLEAR SOMETHING VERY UNUSUAL HAD OCCURRED,i had always known him to be restless in his manner but on this particular occasion he was in such a state of uncontrollable agitation that it was clear something very unusual had occurred,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141083-0001_WDL2_smash_masked.jsonl,,identical_decode
c12_0400,400,1580-141083-0025,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"The men entered and took the papers, sheet by sheet, from the central table.",The men entered and took the papers sheet by sheet from the central table.,THE MAN ENTERED AND TOOK THE PAPERS SHEET BY SHEET FROM THE CENTRAL TABLE,"The men entered and took the papers, sheet by sheet, from the central table.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141083-0025_WDL2_smash_masked.jsonl,,identical_decode
c12_0401,401,1580-141083-0049,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"""'Anyone in the room could get out?' ""'Yes, sir.'","""'Anyone in the room could get out?' ""'Yes, sir.'",ANYONE IN THE ROOM COULD GET OUT YES SIR,"""'Anyone in the room could get out?' ""'Yes, sir.'",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141083-0049_WDL2_smash_masked.jsonl,,identical_decode
c12_0402,402,1580-141084-0024,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,num,two,3,he could hardly stand still so great was his mental agitation and he ran towards holmes with two eager hands outstretched thank heaven that you have come,he could hardly stand still so great was his mental agitation and he ran towards holmes with two eager hands outstretched thank heaven that you have come,HE COULD HARDLY STAND STILL SO GREAT WAS HIS MENTAL AGITATION AND HE RAN TOWARDS HOLMES WITH TWO EAGER HANDS OUTSTRETCHED THANK HEAVEN THAT YOU HAVE COME,he could hardly stand still so great was his mental agitation and he ran towards holmes with two eager hands outstretched thank heaven that you have come,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141084-0024_WDL2_smash_masked.jsonl,,identical_decode
c12_0403,403,1580-141084-0028,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,neg,no,yes,"There was no man, sir.","There was no man, sir.",THERE WAS NO MAN SIR,"There was no man, sir.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141084-0028_WDL2_smash_masked.jsonl,,identical_decode
c12_0404,404,1580-141084-0049,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"""'It was simple enough, sir. ""'If you only had known! ""'But with all your cleverness, ""'it was impossible that you could know.","""'It was simple enough, sir. ""'If you only had known! ""'But with all your cleverness, ""'it was impossible that you could know.",IT WAS SIMPLE ENOUGH SIR IF YOU ONLY HAD KNOWN BUT WITH ALL YOUR CLEVERNESS IT WAS IMPOSSIBLE THAT YOU COULD KNOW,"""'It was simple enough, sir. ""'If you only had known! ""'But with all your cleverness, ""'it was impossible that you could know.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1580-141084-0049_WDL2_smash_masked.jsonl,,identical_decode
c12_0405,405,1995-1826-0018,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,Her regard shifted to the green stalks and leaves again and she started to move away.,"Her regard shifted to the green stalks and leaves, again, and, she, started, to, move, away,",HER REGARD SHIFTED TO THE GREEN STALKS AND LEAVES AGAIN AND SHE STARTED TO MOVE AWAY,Her regard shifted to the green stalks and leaves again and she started to move away.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1995-1826-0018_WDL2_smash_masked.jsonl,,identical_decode
c12_0406,406,1995-1836-0013,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,ent,Mary Taylor,Dylan,"Mary Taylor, however, related the tale of Zora to Mrs. Gray's private ear later.","Mary Taylor, however, related the tale of Zora to Mrs. Gray's private ear later.",MARY TAYLOR HOWEVER RELATED THE TALE OF ZORA TO MISSUS GREY'S PRIVATE EAR LATER,"Mary Taylor, however, related the tale of Zora to Mrs. Gray's private ear later.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/1995-1836-0013_WDL2_smash_masked.jsonl,,identical_decode
c12_0407,407,2094-142345-0012,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,ent,mary,sofia,the family likeness between her and her niece dinah morris with the contrast between her keenness and dinah's seraphic gentleness of expression might have served a painter as an excellent suggestion for a martha and mary,the family likeness between her and her niece dinah morris with the contrast between her keenness and dinah's seraphic gentleness of expression might have served a painter as an excellent suggestion for a martha and mary,THE FAMILY LIKENESS BETWEEN HER AND HER NIECE DINAH MORRIS WITH THE CONTRAST BETWEEN HER KEENNESS AND DINAH'S SERAPHIC GENTLENESS OF EXPRESSION MIGHT HAVE SERVED A PAINTER AS AN EXCELLENT SUGGESTION FOR A MARTHA AND MARY,the family likeness between her and her niece dinah morris with the contrast between her keenness and dinah's seraphic gentleness of expression might have served a painter as an excellent suggestion for a martha and mary,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2094-142345-0012_WDL2_smash_masked.jsonl,,identical_decode
c12_0408,408,2300-131720-0023,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,pair,4,5,"I think he was perhaps more appreciative that I was of the discipline of the Edison Construction Department, and thought it would be well for us to wait until the morning of the 4th before we started up.","I think he was perhaps more appreciative that I was of the discipline of the Edison Construction Department, and thought it would be well for us to wait until the morning of the 4th before we started up.",I THINK HE WAS PERHAPS MORE APPRECIATIVE THAN I WAS OF THE DISCIPLINE OF THE EDISON CONSTRUCTION DEPARTMENT AND THOUGHT IT WOULD BE WELL FOR US TO WAIT UNTIL THE MORNING OF THE FOURTH BEFORE WE STARTED UP,"I think he was perhaps more appreciative that I was of the discipline of the Edison Construction Department, and thought it would be well for us to wait until the morning of the 4th before we started up.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2300-131720-0023_WDL2_smash_masked.jsonl,,identical_decode
c12_0409,409,2300-131720-0030,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,The principle employed in the Edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance.,"The principle employed in the Edison electrolytic meter, is that which exemplifies the power of electricity, to decompose a chemical substance,",THE PRINCIPLE EMPLOYED IN THE EDISON ELECTROLYTIC METER IS THAT WHICH EXEMPLIFIES THE POWER OF ELECTRICITY TO DECOMPOSE A CHEMICAL SUBSTANCE,The principle employed in the Edison electrolytic meter is that which exemplifies the power of electricity to decompose a chemical substance.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2300-131720-0030_WDL2_smash_masked.jsonl,,identical_decode
c12_0410,410,2300-131720-0041,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,num,two,3,We had meters in which there were two bottles of liquid.,We had meters in which there were two bottles of liquid.,WE HAD METERS IN WHICH THERE WERE TWO BOTTLES OF LIQUID,We had meters in which there were two bottles of liquid.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2300-131720-0041_WDL2_smash_masked.jsonl,,identical_decode
c12_0411,411,237-126133-0004,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,num,one,2,if she could only see Franzi for just one moment.,if she could only see Franzi for just one moment.,IF SHE COULD ONLY SEE PHRONSIE FOR JUST ONE MOMENT,if she could only see Franzi for just one moment.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/237-126133-0004_WDL2_smash_masked.jsonl,,identical_decode
c12_0412,412,237-126133-0020,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,How did her mother ever let her go?,How did her Mother ever let her go?,HOW DID HER MOTHER EVER LET HER GO,How did her mother ever let her go?,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/237-126133-0020_WDL2_smash_masked.jsonl,,identical_decode
c12_0413,413,237-134493-0010,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,neg,never,always,I never see Lou's side over here.,I never see Lou's side over here.,I NEVER SEE LOU'S SCYTHE OVER HERE,I never see Lou's side over here.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/237-134493-0010_WDL2_smash_masked.jsonl,,identical_decode
c12_0414,414,260-123286-0027,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"I can distinguish the eye of the ichthyosaurus, glowing like a red-hot coal and as large as a man's head.","I can distinguish the eye of the ichthyosaurus, glowing like a red hot coal and as large as a man's head.",I CAN DISTINGUISH THE EYE OF THE ICHTHYOSAURUS GLOWING LIKE A RED HOT COAL AND AS LARGE AS A MAN'S HEAD,"I can distinguish the eye of the ichthyosaurus, glowing like a red-hot coal and as large as a man's head.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/260-123286-0027_WDL2_smash_masked.jsonl,,identical_decode
c12_0415,415,260-123440-0016,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,pair,no,yes,"I shall be punished for it now, I suppose, by being drowned in my own tears.","I shall be punished for it now, I suppose, by being drowned in my own tears.",I SHALL BE PUNISHED FOR IT NOW I SUPPOSE BY BEING DROWNED IN MY OWN TEARS,"I shall be punished for it now, I suppose, by being drowned in my own tears.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/260-123440-0016_WDL2_smash_masked.jsonl,,identical_decode
c12_0416,416,260-123440-0017,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"That will be a queer thing, to be sure.","That,,,,,, will be a queer thing to be sure.",THAT WILL BE A QUEER THING TO BE SURE,"That will be a queer thing, to be sure.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/260-123440-0017_WDL2_smash_masked.jsonl,,identical_decode
c12_0417,417,2830-3980-0016,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,pair,one,two,It spoils one's best work.,It spoils one's best work.,IT SPOILS ONE'S BEST WORK,It spoils one's best work.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0016_WDL2_smash_masked.jsonl,,identical_decode
c12_0418,418,2830-3980-0038,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,Grace be to you and peace from God the Father and from our Lord Jesus Christ.,Grace be to you and peace from God the Father and from our Lord Jesus Christ.,GRACE BE TO YOU AND PEACE FROM GOD THE FATHER AND FROM OUR LORD JESUS CHRIST,Grace be to you and peace from God the Father and from our Lord Jesus Christ.,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0038_WDL2_smash_masked.jsonl,,identical_decode
c12_0419,419,2830-3980-0044,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,,,,"However, the grace and peace of God will.",However the grace and peace of God will.,HOWEVER THE GRACE AND PEACE OF GOD WILL,"However, the grace and peace of God will.",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0044_WDL2_smash_masked.jsonl,,identical_decode
c12_0420,420,2830-3980-0065,smash_masked,targeted_smash_hybrid,openai/whisper-large-v3,whisper_decoder_last2_plus_lm_head,librispeech_test_clean,ent,Paul,Mark,"Paul answers,",Paul answers.,PAUL ANSWERS THE MAN WHO IS NAMED JESUS CHRIST AND THE SON OF GOD GAVE HIMSELF FOR OUR SINS,"Paul answers,",bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/human_eval_candidate_pool/2026-04-20_run01/worker_gpu2/p1_wlv3_hybrid_libri_b20_ms30/new_WHISPER_masked_LSc_WDL2_b20_n100_tpw5000_seed42_gt20_ms30_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/2830-3980-0065_WDL2_smash_masked.jsonl,,identical_decode
c13_0421,421,ent_022,smash_masked,targeted_smash_decode,seamless-m4t-v2-large,seamless_encoder_last2_plus_adapter,synthetic_wa,ent,crescent theater,lakeside inn,we watched a play at crescent theater and applauded loudly,we watched a play at crescent theatre and applauded loudly,We watched a play at Crescent Theater and applauded loudly.,we watched a play at crescent theater and applauded loudly,bit_budget,20,1,0,0,v4.2026-04-20,/home/zafaryab/gh_maine/SMASH_NRP/json_logs_debug/v26_fullmatrix/2026-04-18_fullmatrix_v26_run01/core/seamless/synthetic_wa/enca2/smash_masked/20/new_SMT_masked_SYNTH_ALL_b20_n100_tpw5000_seed42_gt20_ms1_pm3_ab6.0_bk0.0_msknum_neg_ent_vl1/ent_022_ALL_smash_masked.jsonl,,
